# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,6,28,93355.4172515869,16672.8496551514,110028.266906738,1.16333741863348,64000000
64,7,28,120419.025421143,17002.8209686279,137421.846389771,0.931438511144383,64000000
64,8,28,122791.290283203,16667.1276092529,139458.417892456,0.917836312317179,64000000
64,9,28,140701.770782471,17017.8413391113,157719.612121582,0.811566794250851,64000000
64,0,29,98260.6410980225,16676.1875152588,114936.828613281,1.11365522734816,64000000
64,1,29,114650.726318359,16597.0325469971,131247.758865356,0.975254748016778,64000000
64,2,29,111678.123474121,16525.5069732666,128203.630447388,0.998411663954624,64000000
64,3,29,125406.503677368,17046.4515686035,142452.955245972,0.898542257540281,64000000
64,4,29,138011.455535889,20213.6039733887,158225.059509277,0.808974257282519,64000000
64,5,29,114370.584487915,28818.1304931641,143188.714981079,0.893925195270548,64000000
64,6,29,95425.6057739258,17702.579498291,113128.185272217,1.13145985407613,64000000
64,7,29,112400.531768799,21918.773651123,134319.305419922,0.952953111243645,64000000
64,8,29,112929.821014404,17724.2755889893,130654.096603394,0.9796860820105,64000000
64,9,29,137067.794799805,25940.8950805664,163008.689880371,0.785234211095965,64000000
64,0,30,95526.6952514648,16762.7334594727,112289.428710938,1.13991140100557,64000000
64,1,30,121676.683425903,18419.9810028076,140096.664428711,0.913654871955453,64000000
64,2,30,114583.492279053,16646.8620300293,131230.354309082,0.975384092147814,64000000
64,3,30,133598.08921814,17730.712890625,151328.802108765,0.845840304134586,64000000
64,4,30,129187.345504761,17199.0394592285,146386.384963989,0.874398257949247,64000000
64,5,30,114956.617355347,27501.8215179443,142458.438873291,0.898507670113169,64000000
64,6,30,99131.1073303223,18326.2825012207,117457.389831543,1.08975689127417,64000000
64,7,30,107389.688491821,25788.5456085205,133178.234100342,0.961118015002059,64000000
64,8,30,124256.84928894,19207.9544067383,143464.803695679,0.892204894180993,64000000
64,9,30,138311.624526978,19131.1836242676,157442.808151245,0.812993629261482,64000000
64,0,31,95092.0581817627,18282.1750640869,113374.23324585,1.12900432783907,64000000
64,1,31,119790.554046631,17925.0240325928,137715.578079224,0.929451858571624,64000000
64,2,31,122507.333755493,18068.5520172119,140575.885772705,0.910540234524726,64000000
64,3,31,125042.915344238,16908.1687927246,141951.084136963,0.90171907300474,64000000
64,4,31,136194.229125977,19665.2412414551,155859.470367432,0.821252630322981,64000000
64,5,31,115745.306015015,18602.3712158203,134347.677230835,0.95275186470155,64000000
64,6,31,88726.0437011719,26497.6024627686,115223.64616394,1.11088308920446,64000000
64,7,31,94367.0272827148,16671.6575622559,111038.684844971,1.15275140532068,64000000
64,8,31,117718.458175659,18684.1487884521,136402.606964111,0.938398487014826,64000000
64,9,31,139477.252960205,18422.3651885986,157899.618148804,0.8106416057281,64000000
64,0,32,130217.0753479,13941.5264129639,144158.601760864,0.887910942784609,64000000
64,1,32,132675.409317017,11971.9505310059,144647.359848022,0.884910724499131,64000000
64,2,32,134327.173233032,10576.4865875244,144903.659820557,0.8833455287362,64000000
64,3,32,135085.105895996,12065.4106140137,147150.51651001,0.869857633094295,64000000
64,4,32,135338.78326416,11744.0223693848,147082.805633545,0.870258079784734,64000000
64,5,32,137776.613235474,10851.6216278076,148628.234863281,0.861209178173605,64000000
64,6,32,102163.553237915,12620.210647583,114783.763885498,1.11514029220793,64000000
64,7,32,134902.000427246,11280.2982330322,146182.298660278,0.875619012514414,64000000
64,8,32,135322.332382202,11342.0486450195,146664.381027222,0.872740873438402,64000000
64,9,32,135860.443115234,11647.2244262695,147507.667541504,0.867751501554893,64000000
64,0,33,130074.501037598,10912.6567840576,140987.157821655,0.907884107869714,64000000
64,1,33,132530.450820923,10336.16065979,142866.611480713,0.895940616728914,64000000
64,2,33,134342.670440674,10370.0160980225,144712.686538696,0.884511255105285,64000000
64,3,33,134989.976882935,10498.5237121582,145488.500595093,0.879794619344076,64000000
64,4,33,135280.37071228,9973.76441955566,145254.135131836,0.881214155341081,64000000
64,5,33,138038.158416748,9002.4471282959,147040.605545044,0.870507840507967,64000000
64,6,33,101724.863052368,9566.5454864502,111291.408538818,1.15013370466377,64000000
64,7,33,134760.856628418,10390.043258667,145150.899887085,0.881840898675607,64000000
64,8,33,135323.524475098,10036.2300872803,145359.754562378,0.880573858874202,64000000
64,9,33,135918.617248535,10275.8407592773,146194.458007812,0.875546185158125,64000000
64,0,34,130398.511886597,12624.5021820068,143023.014068604,0.89496086230292,64000000
64,1,34,132664.680480957,12124.77684021,144789.457321167,0.884042266392883,64000000
64,2,34,134212.493896484,10756.9694519043,144969.463348389,0.882944566693967,64000000
64,3,34,135135.889053345,12158.6322784424,147294.521331787,0.869007203001628,64000000
64,4,34,135547.876358032,11750.4596710205,147298.336029053,0.868984697659813,64000000
64,5,34,138071.537017822,10872.1256256104,148943.662643433,0.859385338914545,64000000
64,6,34,101730.346679688,12917.2801971436,114647.626876831,1.11646445274889,64000000
64,7,34,134849.071502686,11432.409286499,146281.480789185,0.875025323160823,64000000
64,8,34,135333.776473999,11464.8342132568,146798.610687256,0.871942856957243,64000000
64,9,34,135900.020599365,11724.4720458984,147624.492645264,0.867064791935166,64000000
64,0,35,130528.450012207,17428.3981323242,147956.848144531,0.86511710410973,64000000
64,1,35,132162.33253479,18256.1874389648,150418.519973755,0.850959044287456,64000000
64,2,35,134162.187576294,17659.4257354736,151821.613311768,0.84309471627831,64000000
64,3,35,135232.68699646,17960.5484008789,153193.235397339,0.835546032225281,64000000
64,4,35,135547.161102295,17701.3874053955,153248.54850769,0.835244452534417,64000000
